fname,labels
2e636265.wav,Buzz
a7264ba3.wav,Clapping
2d85ba58.wav,Fart
0c2bf32c.wav,Microwave_oven
83886a47.wav,Walk_and_footsteps
2e4cf1cc.wav,Harmonica
18e2c03c.wav,Bicycle_bell
6459fc05.wav,Bicycle_bell
f0228d4a.wav,Stream
db1789d4.wav,Harmonica
447197d1.wav,Bicycle_bell
29f37eca.wav,Harmonica
2a012210.wav,Bicycle_bell
4fbc1fca.wav,Harmonica
463a601a.wav,Bicycle_bell
57c9f3b0.wav,Tick-tock
3d940eb3.wav,Bass_drum
319b8046.wav,Bass_drum
e1c684a1.wav,Bass_drum
a520dcd1.wav,Writing
dec491fb.wav,Writing
eae757ae.wav,Writing
cc9ff6ed.wav,Cricket
4b782e2e.wav,Keys_jangling
bc744c59.wav,Keys_jangling
7337c74a.wav,Keys_jangling
c8849fbb.wav,Writing
c3d17081.wav,Stream
50d1c179.wav,Keys_jangling
a0a3e783.wav,Writing
52aaac40.wav,Stream
19385668.wav,Traffic_noise_and_roadway_noise
f49beb0e.wav,Writing
e36c0848.wav,Writing
7ec7c7fd.wav,Zipper_(clothing)
7f9798a5.wav,Tap
70cce7be.wav,Bathtub_(filling_or_washing)
8392897b.wav,Crackle
a0f997f0.wav,Crackle
c0601a97.wav,Crackle
155cc22a.wav,Crackle
b6e4cdc4.wav,Crackle
b228eafa.wav,Tick-tock
e6c056c6.wav,Crackle
08a9c575.wav,Crackle
92ce5fd4.wav,Crackle
27f44db5.wav,Crackle
7f0b19e3.wav,Crackle
ddd205ee.wav,Burping_and_eructation
7c6e5d30.wav,Waves_and_surf
fd621ec3.wav,Crackle
fb2ead12.wav,Crackle
9c61eaa8.wav,Crackle
e7050685.wav,Crackle
4026a563.wav,Fart
11e6a84b.wav,Screaming
e77f5c88.wav,Finger_snapping
bdf596f6.wav,Scissors
c46e1418.wav,Zipper_(clothing)
bf87e86b.wav,Waves_and_surf
9f72ebe0.wav,Waves_and_surf
c9da86f2.wav,Waves_and_surf
d44ce8fc.wav,Waves_and_surf
4a91e870.wav,Car_passing_by
bf16ef80.wav,Toilet_flush
62cdd198.wav,Tick-tock
0da4e56c.wav,Hiss
ce864e32.wav,Race_car_and_auto_racing
efc8d6d9.wav,Race_car_and_auto_racing
d51aeefd.wav,Sneeze
671ec56c.wav,Male_speech_and_man_speaking
fda8d6a6.wav,Motorcycle
bd224fda.wav,Microwave_oven
60f58f61.wav,Chirp_and_tweet
c10a5857.wav,Chirp_and_tweet
ab2bebf8.wav,Chirp_and_tweet
54bd3b82.wav,Chirp_and_tweet
10875c25.wav,Stream
aa572f3a.wav,Cricket
cf92b7ea.wav,Stream
c2b938e4.wav,Cricket
1dc4ef89.wav,Gong
cb0679bf.wav,Gong
cbd6b836.wav,Gong
48d4d18c.wav,Gong
438d1e41.wav,Male_speech_and_man_speaking
58f7d6cc.wav,Gong
236a3c5b.wav,Gong
8bfe5b0f.wav,Gong
7a162942.wav,Gong
aa897ef8.wav,Male_speech_and_man_speaking
344bc484.wav,Gong
3caae121.wav,Gong
5ae5198b.wav,Gong
2c28c5e6.wav,Screaming
584b9a32.wav,Gong
0daef120.wav,Gong
fdc70402.wav,Screaming
e661384c.wav,Screaming
c99f7507.wav,Gong
cb2c8e83.wav,Gong
dd498f00.wav,Screaming
49c859d9.wav,Gong
e0256973.wav,Race_car_and_auto_racing
1c2c8b7e.wav,Gong
3ff8b27b.wav,Gong
a5144fbd.wav,Gong
4446b92a.wav,Gong
7cbedfcb.wav,Gong
fc58fb0e.wav,Race_car_and_auto_racing
5c4778cd.wav,Gong
ca7765be.wav,Church_bell
dbb0c664.wav,Waves_and_surf
8b1e61a1.wav,Sneeze
be1e2921.wav,Microwave_oven
5748434e.wav,Gong
f6d1a5bd.wav,Gong
2f3750d3.wav,Gong
82f815c6.wav,Gong
4d5661e9.wav,Gong
35cb2141.wav,Gong
279b2071.wav,Gong
0e2bd984.wav,Gong
cf08afd3.wav,Gong
d1af3039.wav,Gong
0e7f526e.wav,Gong
3dde2b0f.wav,Hiss
eaef871f.wav,Gong
d6cfde71.wav,Shatter
c8e47622.wav,Computer_keyboard
2821793b.wav,Computer_keyboard
8ebeb89c.wav,Gong
3325a5b5.wav,Waves_and_surf
02abea37.wav,Waves_and_surf
db70946f.wav,Gong
d5136e87.wav,Shatter
29ec489b.wav,Hiss
706ffa7c.wav,Car_passing_by
38828531.wav,Gong
57f5f21b.wav,Gong
665970d3.wav,Car_passing_by
284b39ef.wav,Chirp_and_tweet
36eed53b.wav,Burping_and_eructation
d644543d.wav,Chirp_and_tweet
e7b8ab2d.wav,Sneeze
21b5e349.wav,Sneeze
fdad108a.wav,Bass_guitar
79d095d6.wav,Church_bell
733c6daa.wav,Scissors
36d1f8e5.wav,Scissors
f4d14079.wav,Keys_jangling
2ddccd97.wav,Child_speech_and_kid_speaking
027ab7f6.wav,Frying_(food)
41d42589.wav,Zipper_(clothing)
962f8f24.wav,Screaming
791abba4.wav,Screaming
34fc5bb9.wav,Computer_keyboard
603c0437.wav,Fart
b216a6fa.wav,Walk_and_footsteps
6454762b.wav,Zipper_(clothing)
3cba10bc.wav,Run
2e91c90e.wav,Run
e1bb9a4d.wav,Run
a17b177a.wav,Run
448b56e8.wav,Screaming
5f75d282.wav,Screaming
3b1a1a3d.wav,Gurgling
de8c4045.wav,Fill_(with_liquid)
b3566265.wav,Cupboard_open_or_close
70b36390.wav,Clapping
f0eb4fb9.wav,Bathtub_(filling_or_washing)
48dcaf11.wav,Waves_and_surf
56e716f8.wav,Computer_keyboard
694ce92e.wav,Cricket
4e39f39e.wav,Screaming
714a5eca.wav,Motorcycle
f479e7f9.wav,Scissors
d7a8dee4.wav,Bass_drum
12d91557.wav,Tick-tock
572989f7.wav,Tick-tock
47090d8c.wav,Bass_drum
2b5d45da.wav,Tick-tock
bc1de35b.wav,Tick-tock
7f66a4f3.wav,Tick-tock
6c6a58fd.wav,Buzz
56e9d181.wav,Bass_drum
bdf30aa0.wav,Stream
a3de90ae.wav,Motorcycle
79b24938.wav,Whispering
e949c1d6.wav,Whispering
dd777e50.wav,Whispering
105e51ce.wav,Bass_drum
b51d386b.wav,Bass_drum
0c2c5c75.wav,Accelerating_and_revving_and_vroom
baf7d8d0.wav,Bass_drum
28dc5d51.wav,Bass_drum
8de79a56.wav,Female_singing
f6856477.wav,Waves_and_surf
2739706c.wav,Crackle
0164cba5.wav,Female_singing
afe68f1a.wav,Crackle
1f3dea4c.wav,Walk_and_footsteps
70f240d9.wav,Bass_drum
ba9d65e5.wav,Meow
ed19cb7d.wav,Scissors
42e1e2b4.wav,Sneeze
7ca5d810.wav,Clapping
cd35d661.wav,Clapping
f1c653ca.wav,Traffic_noise_and_roadway_noise
ec631dd3.wav,Cricket
fe82a153.wav,Traffic_noise_and_roadway_noise
46193f19.wav,Knock
5a15ad24.wav,Knock
34621bd4.wav,Purr
5f0afa96.wav,Purr
275b7037.wav,Meow
4a670d7b.wav,Writing
3953b128.wav,Writing
b2770c93.wav,Sneeze
24c4eea5.wav,Crackle
475eccb4.wav,Walk_and_footsteps
6064a8a0.wav,Bark
5e128745.wav,Frying_(food)
976b7770.wav,Run
37b06275.wav,Traffic_noise_and_roadway_noise
8ee43b88.wav,Church_bell
51d64b91.wav,Motorcycle
3d507c08.wav,Mechanical_fan
c61682e1.wav,Marimba_and_xylophone
21065bd2.wav,Marimba_and_xylophone
5fd4a297.wav,Marimba_and_xylophone
bb44c157.wav,Marimba_and_xylophone
28cd6c24.wav,Marimba_and_xylophone
0faeaee0.wav,Marimba_and_xylophone
217beeff.wav,Marimba_and_xylophone
a780103f.wav,Motorcycle
6e8e78b8.wav,Screaming
de8a2b6d.wav,Hiss
687b44f3.wav,Chirp_and_tweet
7b1dedf5.wav,Chirp_and_tweet
c4b862ac.wav,Stream
7e7566cb.wav,Chewing_and_mastication
694b88a6.wav,Toilet_flush
5bde3e22.wav,Shatter
86721a1f.wav,Sigh
c11b749c.wav,Bass_drum
3a16fde2.wav,Computer_keyboard
4d2a5efe.wav,Accelerating_and_revving_and_vroom
5e843f98.wav,Whispering
abfd4ff0.wav,Whispering
7752cc8a.wav,Male_speech_and_man_speaking
c7db12aa.wav,Male_speech_and_man_speaking
d921913c.wav,Chirp_and_tweet
f76181c4.wav,Male_speech_and_man_speaking
6a1f682a.wav,Male_speech_and_man_speaking
17431ee1.wav,Bathtub_(filling_or_washing)
c4922bdb.wav,Hi-hat
0b949bce.wav,Hi-hat
f206c165.wav,Hi-hat
8106a265.wav,Hi-hat
763d2655.wav,Buzz
aad7c407.wav,Bathtub_(filling_or_washing)
62defd0f.wav,Shatter
68191f9f.wav,Motorcycle
4f246773.wav,Zipper_(clothing)
550535a5.wav,Microwave_oven
ef0b7ccf.wav,Chewing_and_mastication
1d35e64d.wav,Accordion
637a5e85.wav,Scissors
de4ffeff.wav,Hiss
fccc9936.wav,Waves_and_surf
a61caf1e.wav,Tick-tock
681da531.wav,Tick-tock
5f0840f5.wav,Stream
47af9383.wav,Walk_and_footsteps
c0dce5bf.wav,Marimba_and_xylophone
04eb6226.wav,Marimba_and_xylophone
1b3eca9e.wav,Marimba_and_xylophone
0595bce6.wav,Marimba_and_xylophone
68197846.wav,Raindrop
45c5bfbe.wav,Toilet_flush
9aae7a26.wav,Fill_(with_liquid)
5b778623.wav,Fill_(with_liquid)
d46fc388.wav,Bathtub_(filling_or_washing)
af783a53.wav,Keys_jangling
de163b3e.wav,Keys_jangling
7af5553f.wav,Zipper_(clothing)
60a5ac11.wav,Keys_jangling
53710264.wav,Motorcycle
79b14dde.wav,Walk_and_footsteps
fdabe279.wav,Shatter
2cdeefc3.wav,Trickle_and_dribble
54e77e66.wav,Fill_(with_liquid)
9706d373.wav,Traffic_noise_and_roadway_noise
2494ce83.wav,Purr
406c96bf.wav,Toilet_flush
9dd0e46a.wav,Shatter
861f02a8.wav,Microwave_oven
0948bee1.wav,Frying_(food)
4d0303ee.wav,Frying_(food)
ab3d1aee.wav,Purr
f0e7f5da.wav,Printer
c3b8b282.wav,Tick-tock
4c203503.wav,Printer
cb1f43db.wav,Keys_jangling
a79b8dbb.wav,Bark
b84927d1.wav,Female_singing
d9647ef6.wav,Toilet_flush
15a065ae.wav,Keys_jangling
8334acca.wav,Toilet_flush
4f5962fc.wav,Clapping
55f55b6d.wav,Fart
04371c4d.wav,Fart
2640f8fe.wav,Fart
0a33c182.wav,Stream
00c7ff40.wav,Stream
b7fca926.wav,Accordion
efa0ab77.wav,Accordion
98322588.wav,Accordion
47810954.wav,Accordion
87d270c7.wav,Accordion
066d37c4.wav,Microwave_oven
9e2abeb0.wav,Child_speech_and_kid_speaking
8d1fb22b.wav,Tick-tock
6831d255.wav,Child_speech_and_kid_speaking
d652429c.wav,Child_speech_and_kid_speaking
7d5ba3dd.wav,Child_speech_and_kid_speaking
53c1ffa2.wav,Child_speech_and_kid_speaking
ed2e1a67.wav,Child_speech_and_kid_speaking
cc3eb26b.wav,Child_speech_and_kid_speaking
c0b00cfa.wav,Child_speech_and_kid_speaking
b38d2a37.wav,Child_speech_and_kid_speaking
ac3515b8.wav,Child_speech_and_kid_speaking
e0beb306.wav,Child_speech_and_kid_speaking
b955bc8e.wav,Scissors
3ac1bcfe.wav,Scissors
06bf4f49.wav,Child_speech_and_kid_speaking
c21d2a88.wav,Child_speech_and_kid_speaking
efa1db3d.wav,Male_speech_and_man_speaking
d1d434c6.wav,Child_speech_and_kid_speaking
696d6da2.wav,Child_speech_and_kid_speaking
0be62038.wav,Child_speech_and_kid_speaking
c0b10c55.wav,Child_speech_and_kid_speaking
e8417274.wav,Child_speech_and_kid_speaking
8a39ed6f.wav,Child_speech_and_kid_speaking
33b91bd3.wav,Child_speech_and_kid_speaking
68a969ee.wav,Child_speech_and_kid_speaking
d9c422bc.wav,Child_speech_and_kid_speaking
040d2615.wav,Child_speech_and_kid_speaking
9c3ff7f4.wav,Child_speech_and_kid_speaking
38c37c96.wav,Child_speech_and_kid_speaking
42b54c74.wav,Child_speech_and_kid_speaking
766f150f.wav,Child_speech_and_kid_speaking
cde4daa8.wav,Child_speech_and_kid_speaking
a499c1f2.wav,Child_speech_and_kid_speaking
6536cbb0.wav,Child_speech_and_kid_speaking
662f453b.wav,Child_speech_and_kid_speaking
83258ba1.wav,Child_speech_and_kid_speaking
ae8110df.wav,Child_speech_and_kid_speaking
229dcd9a.wav,Child_speech_and_kid_speaking
a43cb20e.wav,Child_speech_and_kid_speaking
02e3dbfe.wav,Child_speech_and_kid_speaking
5472ffce.wav,Bicycle_bell
61ac8227.wav,Child_speech_and_kid_speaking
c197ef4f.wav,Bicycle_bell
acf9f485.wav,Bicycle_bell
b465b9ad.wav,Skateboard
45653d4f.wav,Skateboard
22f79420.wav,Skateboard
dc110c4d.wav,Skateboard
8274e570.wav,Skateboard
1d947d94.wav,Bicycle_bell
a7b86ac6.wav,Skateboard
276696fe.wav,Skateboard
c09eeca9.wav,Skateboard
bcc0b88b.wav,Skateboard
950c4874.wav,Skateboard
3dc0832c.wav,Skateboard
c6e58708.wav,Bicycle_bell
d18d10e6.wav,Motorcycle
5e05bc48.wav,Drawer_open_or_close
188ae5ec.wav,Tick-tock
dcda9483.wav,Chirp_and_tweet
0e081c76.wav,Burping_and_eructation
c0a10489.wav,Sneeze
e7d72719.wav,Traffic_noise_and_roadway_noise
c8e45811.wav,Zipper_(clothing)
d009d7a0.wav,Zipper_(clothing)
6cd6aebf.wav,Hiss
6552e9fb.wav,Gurgling
a54f18de.wav,Frying_(food)
971cc0ab.wav,Accelerating_and_revving_and_vroom
4addd0bc.wav,Accelerating_and_revving_and_vroom
e49dbd80.wav,Car_passing_by
2521ca32.wav,Car_passing_by
dd99e62f.wav,Scissors
410606c4.wav,Car_passing_by
10694ac0.wav,Run
c6e8fd73.wav,Shatter
4855ea7d.wav,Shatter
e0efd5bc.wav,Bass_drum
f608d2f3.wav,Female_speech_and_woman_speaking
9a47343c.wav,Purr
4af81d1e.wav,Purr
a3fe3abd.wav,Female_speech_and_woman_speaking
59036a5b.wav,Female_speech_and_woman_speaking
6fdbbd51.wav,Chewing_and_mastication
be1ece3b.wav,Computer_keyboard
2f2b8620.wav,Gasp
eaf22f77.wav,Sigh
ad0e2e15.wav,Sigh
e37e20ed.wav,Sigh
290a7931.wav,Walk_and_footsteps
fead550a.wav,Chink_and_clink
61a47396.wav,Chink_and_clink
304ad67c.wav,Church_bell
15936977.wav,Cricket
97a0f792.wav,Chewing_and_mastication
12b153fa.wav,Run
1fe3b4ca.wav,Tick-tock
a58a5cc3.wav,Zipper_(clothing)
2635b3fe.wav,Church_bell
2de86075.wav,Printer
81685f43.wav,Purr
e5bdc08d.wav,Crackle
8c79330a.wav,Tick-tock
7193c680.wav,Tick-tock
3f02bd43.wav,Writing
8f85b889.wav,Writing
76ad78c3.wav,Printer
86b42d00.wav,Shatter
3990995b.wav,Meow
d3b231f1.wav,Fart
0de1b5da.wav,Meow
2fcba750.wav,Meow
f902a7b9.wav,Meow
6fac71b9.wav,Bicycle_bell
51cd35c1.wav,Bicycle_bell
10973b38.wav,Bicycle_bell
e6deee64.wav,Bicycle_bell
2d1b8677.wav,Bicycle_bell
281a39a7.wav,Bicycle_bell
875797c9.wav,Bicycle_bell
24134a34.wav,Bicycle_bell
4b8a7ff0.wav,Bicycle_bell
89d63445.wav,Bicycle_bell
40f0736f.wav,Stream
babceabf.wav,Computer_keyboard
88647d5b.wav,Clapping
adc80f5e.wav,Cricket
59ca05d6.wav,Waves_and_surf
8ea4de51.wav,Waves_and_surf
00c91dfc.wav,Chewing_and_mastication
24334f89.wav,Toilet_flush
d2f7c8f0.wav,Slam
6c4dbc7a.wav,Fart
a12bcb35.wav,Scissors
4607d472.wav,Male_speech_and_man_speaking
59757211.wav,Male_speech_and_man_speaking
b7668dd1.wav,Male_speech_and_man_speaking
7b042f3f.wav,Male_speech_and_man_speaking
9554178e.wav,Male_speech_and_man_speaking
88911a96.wav,Male_speech_and_man_speaking
a2564ae2.wav,Chewing_and_mastication
a43a2dbb.wav,Male_speech_and_man_speaking
24fa7afe.wav,Bass_drum
440c6f21.wav,Bass_drum
1912ee5a.wav,Chewing_and_mastication
7a47bb08.wav,Drawer_open_or_close
33775c43.wav,Drawer_open_or_close
2611b5e9.wav,Shatter
385b1b1e.wav,Cricket
82a97540.wav,Screaming
1abc9afd.wav,Tick-tock
8908da39.wav,Tick-tock
4c8b7ac2.wav,Tick-tock
209eb37d.wav,Computer_keyboard
a3748ff8.wav,Traffic_noise_and_roadway_noise
e5c271c2.wav,Meow
9dc5b2af.wav,Computer_keyboard
62f1ae51.wav,Slam
030d5b55.wav,Finger_snapping
9e5f8b92.wav,Finger_snapping
5609f1f6.wav,Sneeze
bafa0edd.wav,Sneeze
13ec06e4.wav,Motorcycle
f0909d0e.wav,Motorcycle
871f327d.wav,Motorcycle
4bc5780a.wav,Motorcycle
4a6627f7.wav,Motorcycle
1c3e78bf.wav,Drawer_open_or_close
00b0b76f.wav,Fart
d50ad2df.wav,Cricket
9eb89815.wav,Stream
b5c677a4.wav,Drawer_open_or_close
09c3bf9c.wav,Cricket
6695d505.wav,Yell
f091b77b.wav,Crackle
30d5acc2.wav,Microwave_oven
cca9ce34.wav,Microwave_oven
e5f5f885.wav,Run
ce9e34d5.wav,Keys_jangling
0a9f7b92.wav,Female_speech_and_woman_speaking
f8bef198.wav,Burping_and_eructation
c2c0d425.wav,Burping_and_eructation
0331a1bb.wav,Purr
3fbc6316.wav,Stream
604fd110.wav,Walk_and_footsteps
8203d867.wav,Scissors
2cd72b9e.wav,Church_bell
488b6852.wav,Burping_and_eructation
3459e6a9.wav,Yell
399a406d.wav,Microwave_oven
26bce1d8.wav,Clapping
afddbbf9.wav,Tap
0f01da14.wav,Electric_guitar
b1e8d0ab.wav,Chink_and_clink
3dc90501.wav,Chink_and_clink
e735c4bb.wav,Chink_and_clink
32007366.wav,Whispering
140b0979.wav,Bathtub_(filling_or_washing)
10169afe.wav,Purr
61b32aeb.wav,Drawer_open_or_close
b88c96b0.wav,Toilet_flush
8a07ff4c.wav,Whispering
dc534114.wav,Slam
750ad167.wav,Hiss
556fe013.wav,Stream
e22873d4.wav,Chirp_and_tweet
bca75daa.wav,Buzz
22819216.wav,Meow
815b6e01.wav,Meow
c16fc520.wav,Meow
ccbd044c.wav,Meow
8a6f9b56.wav,Meow
7e77a92b.wav,Meow
34598934.wav,Slam
62590fc7.wav,Male_singing
9f019ac7.wav,Keys_jangling
c099f9c6.wav,Fart
381174f0.wav,Fart
f28ed531.wav,Crackle
ef8bf15d.wav,Crackle
962ffc01.wav,Bass_drum
35564ade.wav,Microwave_oven
ebea9c9f.wav,Bicycle_bell
fa51ec0c.wav,Bicycle_bell
21c42e09.wav,Microwave_oven
a2bc2e4e.wav,Slam
7ece056a.wav,Microwave_oven
40aad8ac.wav,Burping_and_eructation
12c5e852.wav,Microwave_oven
69fa3fec.wav,Bus
02286d70.wav,Bus
045f2252.wav,Bus
96fa75a4.wav,Fart
35611d3d.wav,Fill_(with_liquid)
c277bd91.wav,Church_bell
87f589c7.wav,Tick-tock
7f6393f3.wav,Tick-tock
ced2c30e.wav,Waves_and_surf
9734360a.wav,Walk_and_footsteps
ff28da48.wav,Run
f36ffe7f.wav,Purr
ec61b025.wav,Accelerating_and_revving_and_vroom
bb6d5ad5.wav,Sneeze
50bd2a38.wav,Scissors
3469acad.wav,Purr
36bf9b0b.wav,Fart
5f45d81d.wav,Bass_drum
7b70dfcc.wav,Hi-hat
7e26b1a9.wav,Chewing_and_mastication
59379e4e.wav,Bus
1dbedd13.wav,Bus
84dd0d96.wav,Bark
f77a898b.wav,Bus
c599209a.wav,Bus
5f9880ca.wav,Bus
3aac655d.wav,Bus
2ada1136.wav,Hi-hat
5bb96d8b.wav,Hiss
b557cae2.wav,Waves_and_surf
1a02ce47.wav,Meow
23f3be5c.wav,Clapping
f6ad74d5.wav,Tick-tock
04c29af8.wav,Crackle
7aafae75.wav,Screaming
f580fe17.wav,Chewing_and_mastication
b854e587.wav,Cutlery_and_silverware
46c1b34c.wav,Buzz
2d355786.wav,Cutlery_and_silverware
b0241098.wav,Cutlery_and_silverware
cbc963cb.wav,Whispering
4747e898.wav,Whispering
1447e255.wav,Whispering
fd9e6e5a.wav,Whispering
2136213c.wav,Whispering
a05dc78f.wav,Whispering
ec065344.wav,Whispering
e3e59210.wav,Gasp
5e10db7f.wav,Knock
af62b8a9.wav,Knock
0b8c8a7f.wav,Knock
6fb7791f.wav,Knock
a1956322.wav,Bark
d6fd728f.wav,Knock
3f67f9f3.wav,Knock
340ba680.wav,Knock
a2eb13ae.wav,Knock
b5d64c28.wav,Knock
68594fa8.wav,Knock
f11d9697.wav,Computer_keyboard
5ab2d233.wav,Knock
8c6b9876.wav,Knock
988320db.wav,Knock
4c28885e.wav,Knock
65fb1f83.wav,Knock
04763f39.wav,Squeak
18991bbf.wav,Knock
18ce4d73.wav,Meow
fca96a1f.wav,Meow
b63d1ab8.wav,Male_speech_and_man_speaking
3de5d57e.wav,Male_speech_and_man_speaking
40dc6281.wav,Male_speech_and_man_speaking
b14b1be2.wav,Meow
dc831706.wav,Meow
b75cfef8.wav,Accelerating_and_revving_and_vroom
6cdeab64.wav,Accelerating_and_revving_and_vroom
9153da1c.wav,Accelerating_and_revving_and_vroom
e4078bdf.wav,Cutlery_and_silverware
b4e4d620.wav,Cutlery_and_silverware
09baece9.wav,Purr
a39fbadd.wav,Purr
a9531367.wav,Shatter
715c01fa.wav,Chewing_and_mastication
8ec9e8b0.wav,Shatter
4bdc7972.wav,Buzz
8731b506.wav,Buzz
7980e26c.wav,Writing
5303621f.wav,Yell
38a9c62a.wav,Knock
9d1ffcd8.wav,Printer
4961dbc0.wav,Sneeze
e7446a82.wav,Trickle_and_dribble
e5805ab2.wav,Finger_snapping
116b46de.wav,Chewing_and_mastication
9a22459e.wav,Finger_snapping
489db4e9.wav,Bark
ed64f91a.wav,Writing
9ba695ad.wav,Cricket
98ef8655.wav,Female_singing
4196347d.wav,Microwave_oven
e9a4117d.wav,Clapping
0d32d3ce.wav,Clapping
cd08d8dc.wav,Clapping
7c76f6b2.wav,Traffic_noise_and_roadway_noise
5ce5a323.wav,Fart
af6a752c.wav,Harmonica
36f0c25c.wav,Harmonica
8e860951.wav,Harmonica
2a1a1c6d.wav,Harmonica
23376d03.wav,Harmonica
8ade7ebb.wav,Harmonica
1ff7d782.wav,Harmonica
2a299b2f.wav,Harmonica
b245bda7.wav,Traffic_noise_and_roadway_noise
7a8f631f.wav,Harmonica
6564cce8.wav,Harmonica
4be944e5.wav,Harmonica
4c34b491.wav,Harmonica
eb73d9f6.wav,Harmonica
28f1b0c9.wav,Chewing_and_mastication
34746b28.wav,Marimba_and_xylophone
2c4c8c2e.wav,Marimba_and_xylophone
6b761c00.wav,Marimba_and_xylophone
07d58bea.wav,Marimba_and_xylophone
52a3ad70.wav,Bark
c2ab759e.wav,Marimba_and_xylophone
bda07ed4.wav,Marimba_and_xylophone
a5e2851f.wav,Marimba_and_xylophone
2a4385f4.wav,Marimba_and_xylophone
27f74f04.wav,Marimba_and_xylophone
f08ce8dc.wav,Child_speech_and_kid_speaking
368e95b1.wav,Child_speech_and_kid_speaking
82c40c96.wav,Marimba_and_xylophone
fb59040b.wav,Child_speech_and_kid_speaking
5dba01d9.wav,Marimba_and_xylophone
d59e2ed2.wav,Marimba_and_xylophone
037b9243.wav,Marimba_and_xylophone
28cb8b10.wav,Child_speech_and_kid_speaking
e7e8d528.wav,Child_speech_and_kid_speaking
97201c91.wav,Child_speech_and_kid_speaking
32b3d1cc.wav,Marimba_and_xylophone
c78180ce.wav,Marimba_and_xylophone
a4bed2c9.wav,Child_speech_and_kid_speaking
3c49ad93.wav,Child_speech_and_kid_speaking
ffd4ed26.wav,Tick-tock
f90a11c0.wav,Tick-tock
b42f935b.wav,Burping_and_eructation
78dd6b20.wav,Child_speech_and_kid_speaking
23528c2b.wav,Child_speech_and_kid_speaking
98331831.wav,Crackle
fd95e893.wav,Fart
38a3568d.wav,Crackle
8379bef4.wav,Crackle
171f783c.wav,Crackle
7cfccc1f.wav,Chirp_and_tweet
214cac82.wav,Crackle
997c4f09.wav,Crackle
6ea468a4.wav,Crackle
ce352ac0.wav,Sneeze
f6aaf5aa.wav,Chewing_and_mastication
17a1cd61.wav,Burping_and_eructation
0d5591e9.wav,Burping_and_eructation
5195d220.wav,Burping_and_eructation
0853b5b2.wav,Burping_and_eructation
dc5cca77.wav,Tap
f5fd9f08.wav,Cutlery_and_silverware
5d241285.wav,Cutlery_and_silverware
b2737207.wav,Scissors
7654ee3e.wav,Scissors
45940fd0.wav,Keys_jangling
2ae9e186.wav,Keys_jangling
ee1e3293.wav,Keys_jangling
dfb3df0e.wav,Drawer_open_or_close
374aa08b.wav,Shatter
7e6d295a.wav,Computer_keyboard
f0ac3dba.wav,Keys_jangling
656f8157.wav,Zipper_(clothing)
c1ffa1ef.wav,Screaming
0bfe7e74.wav,Bark
aa5f3bc4.wav,Writing
07962422.wav,Slam
46179365.wav,Zipper_(clothing)
303f67ff.wav,Zipper_(clothing)
fccc71f1.wav,Zipper_(clothing)
a03b112c.wav,Tap
6f94bb11.wav,Tap
da971924.wav,Printer
3639ed84.wav,Chirp_and_tweet
bb3ef772.wav,Bathtub_(filling_or_washing)
714193e8.wav,Female_speech_and_woman_speaking
5c0dfcb6.wav,Keys_jangling
5f1a0bee.wav,Tick-tock
abe0de4b.wav,Car_passing_by
211d5b90.wav,Zipper_(clothing)
316e7a54.wav,Drawer_open_or_close
cc7b400c.wav,Zipper_(clothing)
ceb4187c.wav,Bass_drum
9b50ac17.wav,Waves_and_surf
5b70304f.wav,Waves_and_surf
c02c6fe5.wav,Waves_and_surf
dd2be2b5.wav,Bass_drum
659de947.wav,Writing
b7d79de9.wav,Electric_guitar
95a9fe29.wav,Scissors
37e820ce.wav,Printer
aa1d74f7.wav,Printer
287fcee9.wav,Printer
c660f74a.wav,Printer
46a4ca3f.wav,Fart
10138a66.wav,Toilet_flush
252c287d.wav,Purr
edcc1eab.wav,Trickle_and_dribble
e1a916cf.wav,Male_speech_and_man_speaking
078ca620.wav,Motorcycle
af53f7cf.wav,Chewing_and_mastication
7110e1a1.wav,Gasp
af051b24.wav,Gasp
710ec0fc.wav,Gasp
c1365296.wav,Gasp
ec9119b9.wav,Gasp
2ebd9ef1.wav,Gasp
1a9f2ce8.wav,Gasp
f3ebc5c0.wav,Fart
324e0ee0.wav,Fart
f78378e5.wav,Fart
239765ad.wav,Male_singing
b5be6d4d.wav,Computer_keyboard
5c4f014a.wav,Hiss
715be10c.wav,Traffic_noise_and_roadway_noise
d1aedc40.wav,Gurgling
6779b435.wav,Female_singing
378c1422.wav,Accelerating_and_revving_and_vroom
eb66668d.wav,Accelerating_and_revving_and_vroom
8cab1f21.wav,Bicycle_bell
dc9db86a.wav,Writing
528948cd.wav,Tick-tock
6e6f26bc.wav,Computer_keyboard
eb531b69.wav,Chirp_and_tweet
f1235611.wav,Chirp_and_tweet
4432449b.wav,Tap
f27f2dad.wav,Yell
a6421e7a.wav,Car_passing_by
6e70e3cb.wav,Chirp_and_tweet
ad49bd2d.wav,Car_passing_by
628a555b.wav,Bass_guitar
55da1040.wav,Electric_guitar
585e2dec.wav,Electric_guitar
ecee3464.wav,Electric_guitar
461b33a4.wav,Slam
e4dfcd9d.wav,Finger_snapping
4d3dd409.wav,Printer
02ddd8da.wav,Bus
c30280c4.wav,Bus
038af178.wav,Bus
0ecc5527.wav,Printer
3b7f68d1.wav,Bus
1228a986.wav,Bus
235ca948.wav,Hiss
49c38d3f.wav,Bus
e018380b.wav,Bus
